S_VC_DT,FIR_SUB,FIR_INC1,FIR_INC,FIR_INC_RATE,SCD_INC1,SCD_INC,SCD_INC_RATE,ADD_INC1,ADD_INC,ADD_INC_RATE,ADD_SUB,FOUR_INC1,FOUR_INC,FOUR_INC_RATE,WINTER_INC1,WINTER_INC,WINTER_INC_RATE
2023.05.02,9443676.0,8.0,8369331.0,88.6,19.0,8293787.0,87.8,0.0,6092248.0,64.6,9443676.0,0.0,1260217.0,13.4,188.0,1246551.0,13.2
2023.05.01,9443847.0,11.0,8369621.0,88.6,19.0,8294056.0,87.8,0.0,6092248.0,64.6,9443847.0,0.0,1260217.0,13.4,180.0,1246450.0,13.2
2023.04.30,9445501.0,41.0,8371261.0,88.6,74.0,8295662.0,87.8,0.0,6092248.0,64.6,9445501.0,0.0,1260217.0,13.4,719.0,1246794.0,13.2
2023.04.27,9445916.0,10.0,8371643.0,88.6,19.0,8296011.0,87.8,0.0,6092248.0,64.6,9445916.0,0.0,1260217.0,13.4,473.0,1246082.0,13.2
2023.04.26,9445979.0,17.0,8371744.0,88.6,15.0,8296093.0,87.8,0.0,6092248.0,64.6,9445979.0,0.0,1260217.0,13.4,399.0,1245548.0,13.2
2023.04.25,9446064.0,6.0,8371822.0,88.6,18.0,8296168.0,87.8,0.0,6092248.0,64.6,9446064.0,0.0,1260217.0,13.4,349.0,1245055.0,13.2
2023.04.24,9446130.0,17.0,8371965.0,88.6,20.0,8296297.0,87.8,0.0,6092248.0,64.6,9446130.0,0.0,1260217.0,13.4,454.0,1244624.0,13.2
2023.04.23,9446091.0,44.0,8371927.0,88.6,61.0,8296255.0,87.8,0.0,6092248.0,64.6,9446091.0,0.0,1260217.0,13.4,1199.0,6097444.0,13.2
2023.04.20,9446427.0,17.0,8372240.0,88.6,32.0,8296539.0,87.8,0.0,6092248.0,64.6,9446427.0,0.0,1260217.0,13.4,492.0,1242943.0,13.2
2023.04.19,9446773.0,22.0,8372336.0,88.6,37.0,8296638.0,87.8,0.0,6092248.0,64.6,9446773.0,0.0,1260217.0,13.4,435.0,1242382.0,13.1
2023.04.18,9447309.0,8.0,8372433.0,88.6,33.0,8296681.0,87.8,0.0,6092248.0,64.6,9447309.0,0.0,1260217.0,13.4,538.0,1241874.0,13.1
2023.04.17,9447367.0,10.0,8372603.0,88.6,12.0,8296816.0,87.8,0.0,6092248.0,64.6,9447367.0,0.0,1260217.0,13.4,613.0,1241254.0,13.1
2023.04.16,9447352.0,36.0,8372576.0,88.6,66.0,8296787.0,87.8,0.0,6092248.0,64.6,9447352.0,0.0,1260217.0,13.4,1614.0,1240620.0,13.1
2023.04.13,9447623.0,13.0,8372852.0,88.6,28.0,8297036.0,87.8,0.0,6092248.0,64.6,9447623.0,0.0,1260217.0,13.4,696.0,1238969.0,13.1
2023.04.12,9447777.0,20.0,8372994.0,88.6,26.0,8297158.0,87.8,0.0,6092248.0,64.6,9447777.0,0.0,1260217.0,13.4,650.0,1238159.0,13.1
2023.04.11,9435472.0,5.0,8362329.0,88.6,20.0,8286596.0,87.8,0.0,6092248.0,64.6,9435472.0,0.0,1260217.0,13.4,579.0,1237105.0,13.1
2023.04.10,9435587.0,13.0,8362534.0,88.6,22.0,8286778.0,87.8,0.0,6092248.0,64.6,9435587.0,0.0,1260217.0,13.4,810.0,1236393.0,13.1
2023.04.09,9435524.0,40.0,8362467.0,88.6,49.0,8286702.0,87.8,0.0,6092248.0,64.6,9435524.0,0.0,1260217.0,13.4,2427.0,1235561.0,13.1
2023.04.06,9428215.0,15.0,8355995.0,88.6,19.0,8280275.0,87.8,0.0,6088394.0,64.6,9428215.0,0.0,1260236.0,13.4,967.0,1232868.0,13.1
2023.04.05,9428421.0,19.0,8356201.0,88.6,32.0,8280478.0,87.8,0.0,6088551.0,64.6,9428421.0,0.0,1260319.0,13.4,754.0,1231797.0,13.1
2023.04.04,9428622.0,13.0,8356429.0,88.6,15.0,8280683.0,87.8,0.0,6088774.0,64.6,9428622.0,0.0,1260421.0,13.4,826.0,1230904.0,13.1
2023.04.03,9419093.0,6.0,8348045.0,88.6,10.0,8272402.0,87.8,0.0,6084099.0,64.6,9419093.0,0.0,1260412.0,13.4,996.0,1229690.0,13.1
2023.04.02,9419018.0,0.0,8347960.0,88.6,1.0,8272314.0,87.8,0.0,6084035.0,64.6,9419018.0,0.0,1260409.0,13.4,2321.0,1228669.0,13.0
2023.03.30,9421221.0,22.0,8350191.0,88.6,29.0,8274492.0,87.8,0.0,6085957.0,64.6,9421221.0,0.0,1261321.0,13.4,1040.0,1226694.0,13.0
2023.03.29,9421375.0,25.0,8350310.0,88.6,21.0,8274597.0,87.8,0.0,6086090.0,64.6,9421375.0,0.0,1261370.0,13.4,810.0,1225448.0,13.0
2023.03.28,9421440.0,17.0,8350373.0,88.6,32.0,8274657.0,87.8,0.0,6086147.0,64.6,9421440.0,0.0,1261395.0,13.4,888.0,1224306.0,13.0
2023.03.28,9421530.0,15.0,8350543.0,88.6,25.0,8274810.0,87.8,0.0,6086301.0,64.6,9421530.0,0.0,1261455.0,13.4,1091.0,1223180.0,13.0
2023.03.27,9421471.0,2.0,8350478.0,88.6,0.0,8274738.0,87.8,0.0,6086249.0,64.6,9421471.0,0.0,1261436.0,13.4,2575.0,1222049.0,13.0
2023.03.23,9421658.0,19.0,8350700.0,88.6,18.0,8274929.0,87.8,0.0,6086446.0,64.6,9421658.0,0.0,1261523.0,13.4,1017.0,1219230.0,12.9
2023.03.22,9421680.0,16.0,8350748.0,88.6,13.0,8274976.0,87.8,0.0,6086515.0,64.6,9421680.0,0.0,1261549.0,13.4,907.0,1217950.0,12.9
2023.03.21,9421862.0,20.0,8350817.0,88.6,18.0,8275041.0,87.8,0.0,6086577.0,64.6,9421862.0,0.0,1261565.0,13.4,991.0,1216818.0,12.9
2023.03.20,9421881.0,19.0,8350883.0,88.6,27.0,8275113.0,87.8,0.0,6086679.0,64.6,9421881.0,0.0,1261635.0,13.4,1158.0,1215634.0,12.9
2023.03.19,9421825.0,0.0,8350811.0,88.6,0.0,8275032.0,87.8,0.0,6086622.0,64.6,9421825.0,0.0,1261624.0,13.4,2611.0,1214449.0,12.9
2023.03.16,9422027.0,12.0,8351063.0,88.6,24.0,8275235.0,87.8,0.0,6086834.0,64.6,9422027.0,0.0,1261728.0,13.4,1194.0,1211708.0,12.9
2023.03.15,9422063.0,27.0,8351150.0,88.6,26.0,8275306.0,87.8,0.0,6086912.0,64.6,9422063.0,0.0,1261771.0,13.4,922.0,1210322.0,12.8
2023.03.14,9422151.0,25.0,8351237.0,88.6,11.0,8275390.0,87.8,0.0,6087012.0,64.6,9422151.0,0.0,1261837.0,13.4,1068.0,1209166.0,12.8
2023.03.13,9422228.0,12.0,8351411.0,88.6,17.0,8275572.0,87.8,0.0,6087173.0,64.6,9422228.0,0.0,1261910.0,13.4,1211.0,1207786.0,12.8
2023.03.12,9422165.0,1.0,8351340.0,88.6,0.0,8275495.0,87.8,0.0,6087119.0,64.6,9422165.0,0.0,1261894.0,13.4,2933.0,1206517.0,12.8
2023.03.09,9422470.0,21.0,8351615.0,88.6,25.0,8275747.0,87.8,0.0,6087412.0,64.6,9422470.0,0.0,1262032.0,13.4,1111.0,1203352.0,12.8
2023.03.08,9422598.0,26.0,8351788.0,88.6,31.0,8275909.0,87.8,0.0,6087567.0,64.6,9422598.0,0.0,1262085.0,13.4,1063.0,1202009.0,12.8
2023.03.07,9422791.0,35.0,8351991.0,88.6,32.0,8276095.0,87.8,0.0,6087754.0,64.6,9422791.0,0.0,1262166.0,13.4,1312.0,1200744.0,12.7
2023.03.06,9422998.0,21.0,8352227.0,88.6,22.0,8276335.0,87.8,0.0,6087993.0,64.6,9422998.0,0.0,1262284.0,13.4,1412.0,1199094.0,12.7
2023.03.05,9422934.0,0.0,8352140.0,88.6,0.0,8276246.0,87.8,0.0,6087930.0,64.6,9422934.0,0.0,1262269.0,13.4,3316.0,1197634.0,12.7
2023.03.02,9423543.0,33.0,8352752.0,88.6,54.0,8276795.0,87.8,0.0,6088480.0,64.6,9423543.0,0.0,1262508.0,13.4,1914.0,1194121.0,12.7
2023.03.01,9423460.0,2.0,8352625.0,88.6,2.0,8276645.0,87.8,0.0,6088403.0,64.6,9423460.0,0.0,1262486.0,13.4,2320.0,1192167.0,12.7
2023.02.27,9425472.0,78.0,8354599.0,88.6,77.0,8278587.0,87.8,0.0,6090149.0,64.6,9425472.0,0.0,1263327.0,13.4,1992.0,1189819.0,12.6
2023.02.26,9425367.0,0.0,8354445.0,88.6,0.0,8278429.0,87.8,0.0,6090080.0,64.6,9425367.0,0.0,1263311.0,13.4,3833.0,1187793.0,12.6
2023.02.23,9415255.0,105.0,8345564.0,88.6,97.0,8269618.0,87.8,0.0,6085106.0,64.6,9415255.0,0.0,1263269.0,13.4,1734.0,1183166.0,12.6
2023.02.22,9415283.0,74.0,8345496.0,88.6,60.0,8269554.0,87.8,0.0,6085129.0,64.6,9415283.0,0.0,1263280.0,13.4,1559.0,1181006.0,12.5
2023.02.21,9406623.0,42.0,8337806.0,88.6,30.0,8261989.0,87.8,0.0,6080729.0,64.6,9406623.0,0.0,1263198.0,13.4,1894.0,1179052.0,12.5
2023.02.20,9398799.0,22.0,8330908.0,88.6,41.0,8255205.0,87.8,0.0,6076954.0,64.7,9398799.0,0.0,1263177.0,13.4,2094.0,1176690.0,12.5
2023.02.19,9398755.0,0.0,8330826.0,88.6,0.0,8255105.0,87.8,0.0,6076912.0,64.7,9398755.0,0.0,1263161.0,13.4,73.0,1174516.0,12.5
2023.02.16,9388633.0,21.0,8321892.0,88.6,35.0,8246274.0,87.8,0.0,6071931.0,64.7,9388633.0,0.0,1263117.0,13.5,1927.0,1169367.0,12.5
2023.02.15,9380787.0,71.0,8315100.0,88.6,81.0,8239533.0,87.8,0.0,6068105.0,64.7,9380787.0,0.0,1263075.0,13.5,1727.0,1166833.0,12.4
2023.02.14,9374839.0,23.0,8309638.0,88.6,24.0,8234125.0,87.8,0.0,6065128.0,64.7,9374839.0,0.0,1263068.0,13.5,1789.0,1164413.0,12.4
2023.02.14,9367819.0,34.0,8303603.0,88.6,26.0,8228156.0,87.8,0.0,6061675.0,64.7,9367819.0,0.0,1263020.0,13.5,2551.0,1162110.0,12.4
2023.02.12,9367754.0,82.0,8303494.0,88.6,39.0,8228055.0,87.8,0.0,6061621.0,64.7,9367754.0,0.0,1263014.0,13.5,5474.0,1159492.0,12.4
2023.02.09,9361072.0,25.0,8297594.0,88.6,44.0,8222220.0,87.8,0.0,6058459.0,64.7,9361072.0,0.0,1263016.0,13.5,2874.0,1154018.0,12.3
2023.02.08,9361159.0,37.0,8297671.0,88.6,46.0,8222275.0,87.8,0.0,6058523.0,64.7,9361159.0,0.0,1263071.0,13.5,2559.0,1151088.0,12.3
2023.02.07,9361241.0,32.0,8297811.0,88.6,34.0,8222400.0,87.8,0.0,6058686.0,64.7,9361241.0,0.0,1263138.0,13.5,3083.0,1148457.0,12.3
2023.02.06,9361445.0,24.0,8298041.0,88.6,50.0,8222617.0,87.8,0.0,6058912.0,64.7,9361445.0,0.0,1263261.0,13.5,3400.0,1145287.0,12.2
2023.02.05,9361360.0,68.0,8297930.0,88.6,59.0,8222482.0,87.8,0.0,6058835.0,64.7,9361360.0,0.0,1263239.0,13.5,6913.0,1141816.0,12.2
2023.02.02,9361563.0,34.0,8298222.0,88.6,45.0,8222732.0,87.8,0.0,6059234.0,64.7,9361563.0,0.0,1263451.0,13.5,3433.0,1134903.0,12.1
2023.02.01,9361996.0,46.0,8298457.0,88.6,49.0,8222947.0,87.8,0.0,6059447.0,64.7,9361996.0,0.0,1263552.0,13.5,3207.0,1131390.0,12.1
2023.01.31,9361957.0,53.0,8298567.0,88.6,64.0,8223032.0,87.8,0.0,6060138.0,64.7,9361957.0,0.0,1264409.0,13.5,3918.0,1128423.0,12.1
2023.01.30,9361986.0,48.0,8298636.0,88.6,61.0,8223090.0,87.8,0.0,6060270.0,64.7,9361986.0,0.0,1264464.0,13.5,4535.0,1124386.0,12.0
2023.01.29,9361926.0,102.0,8298509.0,88.6,81.0,8222950.0,87.8,0.0,6060183.0,64.7,9361926.0,0.0,1264452.0,13.5,9127.0,1119817.0,12.0
2023.01.26,9361946.0,48.0,8298498.0,88.6,61.0,8222870.0,87.8,0.0,6060291.0,64.7,9361946.0,0.0,1264525.0,13.5,4177.0,1110690.0,11.9
2023.01.25,9361816.0,42.0,8298508.0,88.6,64.0,8222855.0,87.8,0.0,6060390.0,64.7,9361816.0,0.0,1264587.0,13.5,4635.0,1106346.0,11.8
2023.01.24,9361808.0,66.0,8298423.0,88.6,38.0,8222746.0,87.8,0.0,6060363.0,64.7,9361808.0,0.0,1264566.0,13.5,9321.0,1101623.0,11.8
2023.01.19,9361875.0,61.0,8298457.0,88.6,46.0,8222762.0,87.8,0.0,6060534.0,64.7,9361875.0,0.0,1264664.0,13.5,5830.0,1092302.0,11.7
2023.01.18,9361993.0,53.0,8298432.0,88.6,59.0,8222755.0,87.8,0.0,6060580.0,64.7,9361993.0,0.0,1264698.0,13.5,5370.0,1086305.0,11.6
2023.01.17,9362130.0,33.0,8298475.0,88.6,58.0,8222793.0,87.8,0.0,6060691.0,64.7,9362130.0,0.0,1264769.0,13.5,6222.0,1080751.0,11.5
2023.01.16,9362206.0,61.0,8298497.0,88.6,62.0,8222786.0,87.8,0.0,6060795.0,64.7,9362206.0,0.0,1264826.0,13.5,6594.0,1074264.0,11.5
2023.01.15,9362119.0,90.0,8298312.0,88.6,62.0,8222603.0,87.8,0.0,6060716.0,64.7,9362119.0,0.0,1264814.0,13.5,14610.0,1067583.0,11.4
2023.01.12,9362334.0,64.0,8298434.0,88.6,48.0,8222688.0,87.8,0.0,6060907.0,64.7,9362334.0,0.0,1264956.0,13.5,7733.0,1052973.0,11.2
2023.01.11,9362652.0,51.0,8298423.0,88.6,43.0,8222693.0,87.8,0.0,6061004.0,64.7,9362652.0,0.0,1265036.0,13.5,7148.0,1045057.0,11.2
2023.01.10,9362652.0,64.0,8298536.0,88.6,48.0,8222811.0,87.8,0.0,6061181.0,64.7,9362652.0,0.0,1265097.0,13.5,8717.0,1037709.0,11.1
2023.01.09,9362699.0,63.0,8298599.0,88.6,71.0,8222878.0,87.8,0.0,6061284.0,64.7,9362699.0,0.0,1265161.0,13.5,9383.0,1028892.0,11.0
2023.01.08,9362613.0,110.0,8298386.0,88.6,66.0,8222654.0,87.8,0.0,6061163.0,64.7,9362613.0,0.0,1265151.0,13.5,21857.0,1019445.0,10.9
2023.01.05,9363044.0,55.0,8298567.0,88.6,43.0,8222782.0,87.8,0.0,6061431.0,64.7,9363044.0,0.0,1265344.0,13.5,10914.0,997588.0,10.7
2023.01.04,9364089.0,45.0,8298657.0,88.6,55.0,8222882.0,87.8,0.0,6061592.0,64.7,9364089.0,0.0,1265440.0,13.5,10072.0,986392.0,10.5
2023.01.03,9364089.0,44.0,8298787.0,88.6,58.0,8222995.0,87.8,0.0,6061773.0,64.7,9364089.0,0.0,1265535.0,13.5,10832.0,976068.0,10.4
2023.01.02,9401888.0,29.0,8298886.0,88.3,49.0,8223069.0,87.5,0.0,6061940.0,64.5,9401888.0,0.0,1265662.0,13.5,9590.0,965061.0,10.3
2023.01.01,9401888.0,112.0,8338216.0,88.7,48.0,8260895.0,87.9,0.0,6091157.0,64.8,9401888.0,0.0,1273353.0,13.5,22480.0,955715.0,10.2
2022.12.29,9401888.0,43.0,8335489.0,88.7,48.0,8258197.0,87.8,0.0,6089807.0,64.8,9401888.0,0.0,1273516.0,13.5,11307.0,933235.0,9.9
2022.12.28,9401888.0,51.0,8335478.0,88.7,72.0,8258180.0,87.8,0.0,6089877.0,64.8,9401888.0,0.0,1273539.0,13.5,11332.0,921635.0,9.8
2022.12.27,9401888.0,57.0,8335415.0,88.7,50.0,8258094.0,87.8,0.0,6089892.0,64.8,9401888.0,0.0,1273543.0,13.5,13225.0,909906.0,9.7
2022.12.26,9401888.0,53.0,8335372.0,88.7,45.0,8258058.0,87.8,0.0,6089929.0,64.8,9401888.0,0.0,1273561.0,13.5,13610.0,896278.0,9.5
2022.12.25,9401888.0,46.0,8335181.0,88.7,47.0,8257874.0,87.8,0.0,6089814.0,64.8,9401888.0,0.0,1273538.0,13.5,22222.0,882569.0,9.4
2022.12.22,9401888.0,53.0,8335266.0,88.7,48.0,8257910.0,87.8,0.0,6089971.0,64.8,9401888.0,0.0,1273617.0,13.5,12281.0,860347.0,9.2
2022.12.21,9401888.0,37.0,8335263.0,88.7,41.0,8257907.0,87.8,0.0,6090040.0,64.8,9401888.0,0.0,1273633.0,13.5,11555.0,846881.0,9.0
2022.12.20,9401888.0,55.0,8335242.0,88.7,44.0,8257879.0,87.8,0.0,6090095.0,64.8,9401888.0,0.0,1273704.0,13.5,15179.0,833752.0,8.9
2022.12.19,9401888.0,55.0,8335204.0,88.7,47.0,8257842.0,87.8,0.0,6090145.0,64.8,9401888.0,0.0,1273758.0,13.5,13761.0,817569.0,8.7
2022.12.18,9401888.0,88.0,8335001.0,88.7,55.0,8257643.0,87.8,110.0,6090016.0,64.8,9401888.0,11.0,1273741.0,13.5,26347.0,803585.0,8.5
2022.12.15,9401888.0,35.0,8335095.0,88.7,59.0,8257706.0,87.8,216.0,6089869.0,64.8,9401888.0,32.0,1273743.0,13.5,12912.0,777238.0,8.3
2022.12.14,9401888.0,51.0,8335125.0,88.7,46.0,8257712.0,87.8,213.0,6089666.0,64.8,9401888.0,29.0,1273730.0,13.5,11897.0,763431.0,8.1
2022.12.13,9401888.0,64.0,8335116.0,88.7,46.0,8257713.0,87.8,210.0,6089514.0,64.8,9401888.0,52.0,1273729.0,13.5,15115.0,750084.0,8.0
2022.12.12,9401888.0,59.0,8335048.0,88.7,68.0,8257652.0,87.8,292.0,6089279.0,64.8,9401888.0,57.0,1273710.0,13.5,16253.0,733630.0,7.8
2022.12.11,9401888.0,102.0,8334849.0,88.7,55.0,8257453.0,87.8,456.0,6088877.0,64.8,9401888.0,29.0,1273637.0,13.5,32324.0,717162.0,7.6
2022.12.08,9401888.0,42.0,8334938.0,88.7,45.0,8257521.0,87.8,316.0,6088421.0,64.8,9401888.0,65.0,1273608.0,13.5,14944.0,684838.0,7.3
2022.12.07,9401888.0,44.0,8334879.0,88.7,46.0,8257450.0,87.8,260.0,6088082.0,64.8,9401888.0,83.0,1273528.0,13.5,15002.0,668559.0,7.1
2022.12.06,9401888.0,54.0,8334900.0,88.7,30.0,8257473.0,87.8,255.0,6087855.0,64.8,9401888.0,81.0,1273481.0,13.5,16571.0,651908.0,6.9
2022.12.05,9401888.0,41.0,8334978.0,88.7,64.0,8257575.0,87.8,426.0,6087708.0,64.7,9401888.0,94.0,1273452.0,13.5,16536.0,634074.0,6.7
2022.12.04,9401888.0,120.0,8334773.0,88.6,66.0,8257344.0,87.8,761.0,6087147.0,64.7,9401888.0,187.0,1273357.0,13.5,34786.0,617145.0,6.6
2022.12.01,9401888.0,43.0,8334830.0,88.7,45.0,8257403.0,87.8,342.0,6086386.0,64.7,9401888.0,134.0,1273170.0,13.5,16364.0,582359.0,6.2
2022.11.30,9401888.0,58.0,8334892.0,88.7,47.0,8257455.0,87.8,358.0,6086119.0,64.7,9401888.0,146.0,1273077.0,13.5,16072.0,564953.0,6.0
2022.11.29,9401888.0,50.0,8335020.0,88.7,34.0,8257595.0,87.8,448.0,6085929.0,64.7,9401888.0,180.0,1272989.0,13.5,16072.0,564953.0,6.0
2022.11.28,9401888.0,57.0,8334981.0,88.7,48.0,8257576.0,87.8,616.0,6085453.0,64.7,9401888.0,193.0,1272837.0,13.5,20261.0,527277.0,5.6
2022.11.27,9401888.0,124.0,8334722.0,88.7,59.0,8257328.0,87.8,980.0,6084658.0,64.7,9401888.0,485.0,1272591.0,13.5,42818.0,506818.0,5.4
2022.11.24,9401888.0,56.0,8334824.0,88.7,43.0,8257426.0,87.8,466.0,6083678.0,64.7,9401888.0,267.0,1272106.0,13.5,19871.0,464000.0,4.9
2022.11.23,9401888.0,48.0,8334935.0,88.7,54.0,8257555.0,87.8,449.0,6083357.0,64.7,9401888.0,264.0,1271882.0,13.5,18145.0,443690.0,4.7
2022.11.22,9401888.0,38.0,8335020.0,88.7,44.0,8257633.0,87.8,451.0,6082992.0,64.7,9401888.0,257.0,1271662.0,13.5,20909.0,425175.0,4.5
2022.11.21,9401888.0,59.0,8335052.0,88.7,50.0,8257644.0,87.8,582.0,6082542.0,64.7,9401888.0,314.0,1271389.0,13.5,19260.0,403937.0,4.3
2022.11.20,9401888.0,110.0,8334863.0,88.7,70.0,8257458.0,87.8,1072.0,6081856.0,64.7,9401888.0,731.0,1271046.0,13.5,40293.0,384527.0,4.1
2022.11.17,9401888.0,50.0,8335067.0,88.7,62.0,8257648.0,87.8,555.0,6080784.0,64.7,9401888.0,325.0,1270315.0,13.5,17070.0,344234.0,3.7
2022.11.16,9401888.0,43.0,8335167.0,88.7,50.0,8257727.0,87.8,402.0,6080318.0,64.7,9401888.0,348.0,1269984.0,13.5,17443.0,326909.0,3.5
2022.11.15,9401888.0,30.0,8335112.0,88.7,41.0,8257665.0,87.8,429.0,6079848.0,64.7,9401888.0,304.0,1269648.0,13.5,18112.0,309029.0,3.3
2022.11.14,9401888.0,47.0,8335209.0,88.7,37.0,8257750.0,87.8,630.0,6079526.0,64.7,9401888.0,373.0,1269401.0,13.5,19859.0,290640.0,3.1
2022.11.13,9401888.0,110.0,8335030.0,88.7,71.0,8257581.0,87.8,1028.0,6078763.0,64.7,9401888.0,838.0,1268991.0,13.5,21181.0,270673.0,2.9
2022.11.10,9401888.0,34.0,8335233.0,88.7,37.0,8257746.0,87.8,476.0,6077735.0,64.6,9401888.0,349.0,1268153.0,13.5,8090.0,249492.0,2.7
2022.11.09,9401888.0,31.0,8335199.0,88.7,58.0,8257713.0,87.8,454.0,6077230.0,64.6,9401888.0,338.0,1267822.0,13.5,7851.0,241203.0,2.6
2022.11.08,9401888.0,28.0,8335326.0,88.7,43.0,8257811.0,87.8,482.0,6076911.0,64.6,9401888.0,369.0,1267486.0,13.5,9103.0,233305.0,2.5
2022.11.07,9401888.0,43.0,8335466.0,88.7,50.0,8257937.0,87.8,655.0,6076577.0,64.6,9401888.0,389.0,1267170.0,13.5,10389.0,224057.0,2.4
2022.11.06,9401888.0,96.0,8335290.0,88.7,75.0,8257755.0,87.8,1022.0,6075805.0,64.6,9401888.0,1077.0,1266726.0,13.5,14885.0,213640.0,2.3
2022.11.03,9401888.0,36.0,8335752.0,88.7,49.0,8258153.0,87.8,597.0,6074783.0,64.6,9401888.0,559.0,1265649.0,13.5,6025.0,198755.0,2.1
2022.11.02,9401888.0,40.0,8335936.0,88.7,28.0,8258320.0,87.8,532.0,6074341.0,64.6,9401888.0,465.0,1265131.0,13.5,6509.0,192653.0,2.0
2022.11.01,9401888.0,25.0,8336104.0,88.7,40.0,8258490.0,87.8,559.0,6073894.0,64.6,9401888.0,454.0,1264679.0,13.5,7010.0,186024.0,2.0
2022.10.31,9401888.0,42.0,8336905.0,88.7,29.0,8259258.0,87.8,790.0,6073912.0,64.6,9401888.0,522.0,1264347.0,13.4,7694.0,178930.0,1.9
2022.10.30,9401888.0,138.0,8336734.0,88.7,83.0,8259098.0,87.8,1238.0,6073026.0,64.6,9401888.0,1502.0,1263792.0,13.4,22683.0,171182.0,1.8
2022.10.27,9401888.0,31.0,8336997.0,88.7,54.0,8259306.0,87.8,570.0,6071788.0,64.6,9401888.0,681.0,1262290.0,13.4,8723.0,148499.0,1.6
2022.10.26,9401888.0,39.0,8336876.0,88.7,47.0,8259148.0,87.8,567.0,6071054.0,64.6,9401888.0,645.0,1261598.0,13.4,8852.0,139635.0,1.5
2022.10.25,9401888.0,29.0,8337222.0,88.7,37.0,8259483.0,87.8,570.0,6070821.0,64.6,9401888.0,681.0,1260984.0,13.4,9301.0,130664.0,1.4
2022.10.24,9401888.0,49.0,8337616.0,88.7,55.0,8259854.0,87.9,812.0,6070594.0,64.6,9401888.0,692.0,1260364.0,13.4,0.0,0.0,
2022.10.24,9401888.0,49.0,8337616.0,88.7,55.0,8259854.0,87.9,812.0,6070594.0,64.6,9401888.0,692.0,1260364.0,13.4,0.0,0.0,
2022.10.23,9401888.0,32.0,8338515.0,88.7,47.0,8260664.0,87.9,552.0,6069099.0,64.6,9401888.0,683.0,1258152.0,13.4,0.0,0.0,
2022.10.20,9401888.0,32.0,8338515.0,88.7,47.0,8260664.0,87.9,552.0,6069099.0,64.6,9401888.0,683.0,1258152.0,13.4,0.0,0.0,
2022.10.19,9401888.0,39.0,8338846.0,88.7,51.0,8260980.0,87.9,486.0,6068784.0,64.5,9401888.0,634.0,1257464.0,13.4,0.0,0.0,
2022.10.18,9401888.0,45.0,8339139.0,88.7,43.0,8261246.0,87.9,559.0,6068525.0,64.5,9401888.0,670.0,1256912.0,13.4,0.0,0.0,
2022.10.17,9401888.0,36.0,8339301.0,88.7,64.0,8261411.0,87.9,573.0,6068104.0,64.5,9401888.0,600.0,1256305.0,13.4,0.0,0.0,
2022.10.16,9401888.0,60.0,8339705.0,88.7,103.0,8261777.0,87.9,925.0,6067840.0,64.5,9401888.0,1488.0,1255713.0,13.4,0.0,0.0,
2022.10.13,9401888.0,31.0,8339977.0,88.7,67.0,8261946.0,87.9,540.0,6066915.0,64.5,9401888.0,639.0,1254225.0,13.3,0.0,0.0,
2022.10.12,9401888.0,29.0,8340098.0,88.7,46.0,8262024.0,87.9,446.0,6066470.0,64.5,9401888.0,543.0,1253601.0,13.3,0.0,0.0,
2022.10.11,9401888.0,25.0,8340612.0,88.7,59.0,8262506.0,87.9,488.0,6066423.0,64.5,9401888.0,568.0,1253111.0,13.3,0.0,0.0,
2022.10.10,9401888.0,64.0,8340201.0,88.7,103.0,8262054.0,87.9,689.0,6065512.0,64.5,9401888.0,1973.0,1252410.0,13.3,0.0,0.0,
2022.10.06,9401888.0,31.0,8340995.0,88.7,72.0,8262726.0,87.9,426.0,6064823.0,64.5,9401888.0,821.0,1250437.0,13.3,0.0,0.0,
2022.10.05,9401888.0,35.0,8341102.0,88.7,67.0,8262788.0,87.9,450.0,6064480.0,64.5,9401888.0,774.0,1249608.0,13.3,0.0,0.0,
2022.10.04,9401888.0,31.0,8341073.0,88.7,69.0,8262728.0,87.9,456.0,6064064.0,64.5,9401888.0,756.0,1248848.0,13.3,0.0,0.0,
2022.10.03,9401888.0,55.0,8340786.0,88.7,119.0,8262405.0,87.9,846.0,6063366.0,64.5,9401888.0,2485.0,1247986.0,13.3,0.0,0.0,
2022.09.29,9401888.0,38.0,8340904.0,88.7,61.0,8262400.0,87.9,364.0,6062520.0,64.5,9401888.0,1066.0,1245501.0,13.2,0.0,0.0,
2022.09.28,9401888.0,41.0,8340808.0,88.7,67.0,8262283.0,87.9,327.0,6062108.0,64.5,9401888.0,1018.0,1244431.0,13.2,0.0,0.0,
2022.09.27,9401888.0,46.0,8340707.0,88.7,54.0,8262153.0,87.9,344.0,6061704.0,64.5,9401888.0,1066.0,1243380.0,13.2,0.0,0.0,
2022.09.26,9401888.0,34.0,8340670.0,88.7,61.0,8262106.0,87.9,480.0,6061418.0,64.5,9401888.0,1264.0,1242381.0,13.2,0.0,0.0,
2022.09.25,9401888.0,59.0,8340478.0,88.7,94.0,8261882.0,87.9,702.0,6060778.0,64.5,9401888.0,3294.0,1241076.0,13.2,0.0,0.0,
2022.09.22,9401888.0,31.0,8340629.0,88.7,71.0,8261924.0,87.9,340.0,6060076.0,64.5,9401888.0,1381.0,1237782.0,13.2,0.0,0.0,
2022.09.21,9401888.0,46.0,8340619.0,88.7,63.0,8261820.0,87.9,313.0,6059425.0,64.5,9401888.0,1438.0,1234961.0,13.2,0.0,0.0,
